LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Y,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,EDUCATION_5,EDUCATION_6,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3
-0.8944926604058508,-1.0288934263213134,0.9108869226266287,-1.5655745065151987,-1.5410312275573699,-1.5324706243314632,-1.5378828657379675,-1.4878086199943696,-2.5356105853967943,-5.211830725757447,-2.213041562546347,-2.1200867979981166,-2.0463110443705586,-1.904825102151975,-2.026271340260257,1.4025305721281829,-1.8776480950205858,-1.7947236705710925,-1.7486313812842134,-1.6886015510241272,0,1,0,1,0,0,0,0,1,0,0
0.4624591661633859,0.6057082040122138,0.018007438812500068,0.10898103938973157,0.14168373322919176,0.19350810434235124,0.24384747513468863,0.25823535917762613,0.7358922126829666,0.6219540890496409,0.5627809144253141,-0.031269061404805135,-0.6944224391874809,-1.904825102151975,0.6498661846728164,0.362391429367071,0.1897970745264932,-1.5905426982173556,-1.7486313812842134,0.379547253044397,0,0,1,0,0,0,0,0,0,1,0
-0.39659864332149214,-1.355813752388019,0.018007438812500068,-0.7282967335627335,1.8243986940157535,-0.669481259994556,-0.6470176953016394,-1.4878086199943696,0.3400194613986461,-0.505548428871575,-1.1253364399174521,-0.7525813894695388,-3.6274692651629246,-3.343045812225616,0.08937800204276791,-2.005629536206108,0.1841855106048113,-1.7947236705710925,0.25481502644843657,-1.6886015510241272,0,0,0,1,0,0,0,0,0,1,0
0.8104608300392674,0.06084099390103803,0.018007438812500068,0.10898103938973157,0.14168373322919176,0.19350810434235124,0.24384747513468863,0.25823535917762613,0.8694217664375524,0.8731446210654078,0.8605518094917044,0.8467562337907906,0.8776787790739599,0.8633022627944823,0.7942169716213976,0.7511788342087866,0.6759666682714474,0.742322547742477,0.7212986274658097,0.7306133230598999,0,0,0,1,0,0,0,0,1,0,0
1.1045711198120682,-0.4840262162101377,0.018007438812500068,0.10898103938973157,0.14168373322919176,0.19350810434235124,0.24384747513468863,0.25823535917762613,0.4431472796934811,0.49043805617082653,0.6284607105146688,0.5376381495835291,0.5686545477216126,0.5944678987158228,0.5819869981598486,0.46946835788037894,0.5306421148687817,0.56381721341093,0.2876477875910906,0.5855602010279591,0,1,1,0,0,0,0,0,0,1,0
0.8104608300392674,0.9326285300789192,0.018007438812500068,0.10898103938973157,0.14168373322919176,0.19350810434235124,0.24384747513468863,0.25823535917762613,0.7175332053148115,0.7328249353674859,0.7605496644131238,0.78671683829279,0.8187399462067864,0.8453756688352904,0.5819869981598486,0.6520616910954546,0.6328270896029713,0.6485354331615332,0.7741597739923305,0.7006938427085432,0,0,1,0,0,0,0,0,0,1,0
0.11772270514064927,-0.37505277418790256,-1.767751528815757,-1.5655745065151987,-1.5410312275573699,-1.5324706243314632,-1.5378828657379675,-1.4878086199943696,0.1012529764946506,0.21549785936675078,0.653059888719018,0.3735219000372507,0.15529617355024072,0.14856212326177806,0.90117863676211,1.4047265424041075,1.0889136647071567,0.832450956900945,0.7740147685983578,0.4673022402764885,0,1,0,1,0,0,0,0,0,1,0
0.6750401418588385,-0.15710589014343226,-0.8748720450016286,-0.7282967335627335,-0.6996737471640891,-0.669481259994556,0.24384747513468863,0.25823535917762613,-0.29283084503535295,-0.04977756283609772,0.046894456139220365,0.3052714778620478,0.3018764552296602,0.23847807252291284,0.5917494980748604,0.681867059363396,1.0075785278061355,0.3647931874419646,-1.7486313812842134,0.5085114678569097,0,1,1,0,0,0,0,0,1,0,0
-0.8944926604058508,-0.8109465422768432,0.018007438812500068,0.10898103938973157,0.14168373322919176,0.19350810434235124,0.24384747513468863,-1.4878086199943696,0.04046828158170661,0.11349743775051883,0.20040756278339125,0.30883445867277187,-2.0463110443705586,-1.904825102151975,0.4255990645758481,0.4403610254867061,0.597684467059797,-1.7947236705710925,-1.7486313812842134,-1.6886015510241272,0,1,0,0,0,0,1,0,1,0,0
-2.599378356839551,-1.2468403103657837,0.018007438812500068,0.10898103938973157,1.8243986940157535,1.9194868330161656,-0.6470176953016394,0.25823535917762613,-0.03377416895861275,0.10498920668709469,0.12597708750610323,-2.1200867979981166,0.23936869989948756,0.2860679445625442,0.3697876336533586,-2.005629536206108,0.1841855106048113,0.9327745778876205,-0.0345794744491376,-0.20585181693655588,0,0,0,1,0,0,0,0,0,1,0
0.11772270514064927,-0.9199199842990783,0.018007438812500068,0.10898103938973157,0.14168373322919176,0.19350810434235124,0.24384747513468863,0.25823535917762613,0.6912150418871393,0.6014766683669607,0.6289445971372866,0.6633184492991895,0.7001711582174606,0.7073563714421904,0.3465186743029047,0.4403610254867061,0.511854123634584,0.56381721341093,0.7212986274658097,0.5107372439899641,0,0,0,0,1,0,0,0,0,1,0
0.11772270514064927,-1.1378668683435487,-1.767751528815757,-1.5655745065151987,-1.5410312275573699,-1.5324706243314632,-1.5378828657379675,-0.6147866304083718,-0.6952607550474592,-0.4747181805386246,-0.37129791944592166,-0.5366579592107714,-3.443378594655497,0.6738940226651584,0.14515884949392727,0.18502625023830716,0.1732547252569335,0.3962341558519164,1.4444764033678115,0.7306133230598999,1,1,0,1,0,0,0,0,0,1,0
0.574073050829225,1.9133895082790355,-0.8748720450016286,-0.7282967335627335,-0.6996737471640891,-0.669481259994556,-1.5378828657379675,-0.6147866304083718,-0.12290096528465357,-2.2894161230578733,0.28254547326678764,-2.1200867979981166,-2.0463110443705586,0.6368784391425216,-2.026271340260257,0.9621012345951252,-1.8776480950205858,-1.7947236705710925,1.3718851099526168,-1.6886015510241272,0,1,0,1,0,0,0,0,1,0,0
-0.8944926604058508,-1.2468403103657837,0.018007438812500068,0.10898103938973157,0.14168373322919176,0.19350810434235124,0.24384747513468863,0.25823535917762613,0.517701054561181,0.5434976950964957,0.35090830601284,0.2884107770085957,0.20776225569724366,0.2607267365169275,0.34011089450207804,0.18172103938346068,0.23854746157910048,-0.08381404786261555,0.05410117463114091,0.27370804149338746,0,1,1,0,0,0,0,0,0,1,0
-1.435625592242567,-1.464787194410254,0.9108869226266287,-0.7282967335627335,0.14168373322919176,0.19350810434235124,0.24384747513468863,0.25823535917762613,-4.427605823690254,0.3027666122818322,0.33764700690092886,0.2595577588008706,0.24370285888311383,0.272404487622993,1.0255445885666024,0.14866255352437036,-0.07930188579833387,-0.050399126662464586,0.05410117463114091,0.33129767673340044,0,1,0,1,0,0,0,0,0,1,0
0.574073050829225,-0.8109465422768432,0.018007438812500068,0.10898103938973157,0.14168373322919176,0.19350810434235124,0.24384747513468863,0.25823535917762613,0.9219414105795392,0.9103713541147366,0.9124010097461945,0.915753180177127,0.9470364278829561,0.9652897879117975,0.6877931625933648,0.7012337245924002,0.718665718938855,0.7915235774821591,0.8361398649953253,-1.6886015510241272,0,0,0,0,1,0,0,0,0,1,0
-1.435625592242567,0.9326285300789192,1.8037664064407575,0.10898103938973157,0.14168373322919176,0.19350810434235124,0.24384747513468863,0.25823535917762613,0.279733875423132,0.33421252059296946,0.3707956031034393,0.4136445476161917,0.4482623807462973,0.4836780855692388,0.24482623853237562,0.266204517896647,0.3404860518609552,0.24506547068425133,0.22203232848330418,0.30075341571819547,1,1,0,1,0,0,0,0,1,0,0
-1.435625592242567,1.1505754141233895,5.375284341697272,4.295369904152056,3.507113654802315,2.782476197353073,2.0255778160073445,0.25823535917762613,0.40869198019626063,0.4315927223425061,0.44693926449236565,0.4688049001797522,0.498506530574119,0.5218125402642135,-2.026271340260257,-2.005629536206108,-1.8776480950205858,-1.7947236705710925,0.7212986274658097,-1.6886015510241272,0,0,0,0,1,0,0,0,0,1,0
-0.8944926604058508,-1.355813752388019,0.018007438812500068,0.10898103938973157,0.14168373322919176,0.19350810434235124,0.24384747513468863,-0.6147866304083718,0.2889555518376821,0.43766115568718955,0.45860742541495025,0.44374087726095296,0.04544820751094998,-0.3352673721368883,0.8468889440159427,0.25965409078770674,0.324340538329576,0.10165047402715181,0.1783560509187743,-0.22326314702009611,0,1,0,1,0,0,0,0,0,1,0
-0.39659864332149214,-0.701973100254608,0.018007438812500068,-0.7282967335627335,-0.6996737471640891,-0.669481259994556,-0.6470176953016394,-0.6147866304083718,-0.06410475214022694,-0.6176471398572204,-0.6797325205038582,-0.6227134186439104,-0.5729098865798861,-0.49929475503836646,-0.07250362376553515,-0.18223153007943016,-0.09636011731239702,-0.03651625449473863,-0.023024694334385337,0.5210184373161902,0,0,1,0,0,0,0,0,0,1,0
-0.8944926604058508,1.9133895082790355,0.018007438812500068,0.10898103938973157,0.14168373322919176,0.19350810434235124,0.24384747513468863,0.25823535917762613,0.4735593372820133,0.4872810966719418,0.44440683711318457,0.2861248463700578,0.3028054044584615,0.3865334435905025,0.2444577339116413,0.25069580626637517,0.0566995507529607,0.3176112320971964,0.5732046888878156,0.53379391628433,0,0,0,0,1,0,0,0,1,0,0
-0.2718257492660709,-1.1378668683435487,0.018007438812500068,0.10898103938973157,0.14168373322919176,-1.5324706243314632,-1.5378828657379675,-1.4878086199943696,0.6390766536207343,0.6407023587922952,-2.213041562546347,-2.1200867979981166,-2.0463110443705586,-1.904825102151975,0.5819869981598486,-2.005629536206108,-1.8776480950205858,-1.7947236705710925,-1.7486313812842134,-1.6886015510241272,0,1,0,0,1,0,0,0,0,1,0
1.4331352742487184,-0.37505277418790256,-1.767751528815757,-1.5655745065151987,-1.5410312275573699,-1.5324706243314632,-1.5378828657379675,-1.4878086199943696,-4.8649962748537305,-4.4586603627706145,-4.436446102579104,-4.291382132789523,-4.182844993950257,-3.9491289955140796,-0.4360461698594608,0.28437526224624465,-1.8776480950205858,-1.7947236705710925,-1.7486313812842134,-1.6886015510241272,0,0,0,1,0,0,0,0,0,1,0
0.574073050829225,1.477495740190095,-0.8748720450016286,-0.7282967335627335,-0.6996737471640891,-0.669481259994556,-1.5378828657379675,-1.4878086199943696,-0.831019513799089,-2.2894161230578733,-1.0199379485956628,-2.1200867979981166,-2.0463110443705586,-1.904825102151975,-2.026271340260257,-0.5868009171025058,-1.8776480950205858,-1.7947236705710925,-1.7486313812842134,-0.1489944632902624,0,1,1,0,0,0,0,0,1,0,0
0.3376855364559245,3.003123928501387,0.9108869226266287,-1.5655745065151987,-0.6996737471640891,-0.669481259994556,-0.6470176953016394,-0.6147866304083718,-2.8463849548476916,-2.577282999929941,-0.18833739254465554,-0.3391056394091658,-2.0463110443705586,-0.12324355699589062,-2.026271340260257,0.4023620034173252,0.24102208441557002,-1.7947236705710925,0.43866328224342577,0.07196668926216487,0,1,0,1,0,0,0,0,1,0,0
1.5447495120311807,0.6057082040122138,-0.8748720450016286,-0.7282967335627335,1.8243986940157535,0.19350810434235124,0.24384747513468863,-0.6147866304083718,0.08054238559927077,0.44461919297987346,0.42524199195355294,0.749835305848138,0.6250417450031862,-0.09067328674525624,1.1186948705915296,-2.005629536206108,1.4518030761894496,1.2610139219035372,0.47865066227807035,1.3298770527216128,0,1,1,0,0,0,0,0,0,1,0
0.11772270514064927,0.3877613199677435,-0.8748720450016286,-0.7282967335627335,-0.6996737471640891,-0.669481259994556,-0.6470176953016394,-0.6147866304083718,-0.9572220708467934,-0.8273722197042518,-0.7796575161080234,-0.7202965047975345,-2.0463110443705586,-0.36466690985249045,-0.31760572487039046,-0.30106148069665406,-0.21244577810334847,-1.7947236705710925,0.23750616138087477,-1.6886015510241272,0,1,0,0,0,0,1,0,0,1,0
0.767215912506786,0.6057082040122138,-1.767751528815757,-1.5655745065151987,-1.5410312275573699,-1.5324706243314632,-1.5378828657379675,-1.4878086199943696,-0.10623865262162843,-3.221015881417491,0.05813809349383402,-0.5103171777387738,-0.10221013826135697,0.08640201207283947,-2.026271340260257,0.6967369270621538,0.038806753548840583,0.5255046228508173,0.6975020340267872,0.7936182065816105,0,1,0,1,0,0,0,0,1,0,0
0.4624591661633859,1.2595488561456247,0.018007438812500068,0.10898103938973157,0.14168373322919176,0.19350810434235124,2.0255778160073445,0.25823535917762613,0.6079184651992122,0.633591124586978,0.6602531342537165,0.7045400291245514,0.7148856594320182,0.71747222035408,0.5136696582075373,0.5282204165707118,0.7852900277149734,-1.7947236705710925,0.5733013027865393,0.9274611202898463,0,0,0,0,1,0,0,0,0,1,0
-0.538054260170073,2.894150486479152,1.8037664064407575,1.7835365852946619,1.8243986940157535,0.19350810434235124,0.24384747513468863,0.25823535917762613,0.6221034563105883,0.6468396770066838,0.6594923764306242,0.680758789782078,0.5290102603968696,0.5645201520068682,0.6601414520977089,-2.005629536206108,0.5192209071893746,0.2974657882857476,0.3310530999315253,0.4116734217603007,1,1,0,1,0,0,0,0,1,0,0
-0.8944926604058508,2.022362950301271,0.9108869226266287,1.7835365852946619,0.14168373322919176,0.19350810434235124,0.24384747513468863,0.25823535917762613,0.5952184779498749,0.5897181654582574,0.596841492900497,0.6132921233888446,0.6330470120523644,0.646225917625781,-2.026271340260257,0.32124168057178,0.37841024117327293,0.44339578643770133,0.3935259059498792,0.4387921996507747,0,1,0,0,1,0,0,0,1,0,0
-0.8944926604058508,3.1120973705236223,0.018007438812500068,0.10898103938973157,0.14168373322919176,0.19350810434235124,0.24384747513468863,-0.6147866304083718,0.5157021895042051,0.5166747126625515,0.2953620606607436,0.33668991258469977,0.38575851612220363,0.41020739165802633,0.3552444312606641,0.6233114150154294,0.49884558191836076,0.26656430983971047,1.1092265157238559,0.502489355799916,0,0,0,1,0,0,0,0,1,0,0
-0.39659864332149214,0.714681646034449,0.9108869226266287,-1.5655745065151987,-1.5410312275573699,-1.5324706243314632,-1.5378828657379675,-0.6147866304083718,-2.5356105853967943,-2.2894161230578733,-2.213041562546347,-2.1200867979981166,-2.0463110443705586,0.18676455211929655,-2.026271340260257,-2.005629536206108,-1.8776480950205858,-1.7947236705710925,0.7838538225472707,0.27370804149338746,0,0,0,0,1,0,0,0,1,0,0
-1.8651405200511553,-0.9199199842990783,0.018007438812500068,0.10898103938973157,0.14168373322919176,0.19350810434235124,0.24384747513468863,0.25823535917762613,-0.09240431238755117,-0.021692636465375975,-0.028046092178753708,-0.024913012545094437,-0.053895999395178,-0.1978366885690599,0.14156820346462165,0.18502625023830716,0.24976458177213479,-0.1510977664439598,-0.029129901187899297,0.17252241306149735,0,1,1,0,0,0,0,0,0,1,0
0.11772270514064927,-0.15710589014343226,0.018007438812500068,0.10898103938973157,0.14168373322919176,0.19350810434235124,0.24384747513468863,0.25823535917762613,0.7953696775519025,0.8017797641043437,0.8091783527051519,0.8350542863738014,0.7981042336130452,0.8062399790407513,0.6643347986372558,0.6857669245489026,0.7211419844246589,0.6514657818855182,0.6340025536974605,0.6343164265340462,0,0,0,1,0,0,0,0,1,0,0
-0.059245843612685,2.240309834345741,0.018007438812500068,0.10898103938973157,0.14168373322919176,0.19350810434235124,0.24384747513468863,0.25823535917762613,0.7036030996996209,0.6961000215891752,0.6951163844798267,0.6157083652633971,0.6037139961782346,0.6244519444601413,0.46129306405327347,0.4008596708308174,0.3729168843150466,0.3757746073968346,0.39172474106404964,0.4715756254793146,0,0,0,1,0,0,0,0,1,0,0
0.96769012034071,0.1698144359232732,0.018007438812500068,0.10898103938973157,0.14168373322919176,0.19350810434235124,-0.6470176953016394,0.25823535917762613,0.5192415288216846,0.5884081684342215,0.48300149777677337,0.3690059848500963,0.4945334188443627,0.6907590504845869,1.007654157184239,0.5974106315963655,-0.0170642479801141,1.2373121443520383,1.2855368170823775,1.5626584793555942,0,1,0,1,0,0,0,0,1,0,0
0.2693165987487052,0.714681646034449,0.018007438812500068,0.10898103938973157,0.14168373322919176,0.19350810434235124,0.24384747513468863,0.25823535917762613,0.6892744702095309,0.6685083863655501,0.6607910893959106,0.6442252329439192,0.6221317984178071,0.6313785518889417,0.5819869981598486,0.6520616910954546,0.511854123634584,0.4444280759215766,0.922273037280759,0.7306133230598999,0,1,0,1,0,0,0,0,0,1,0
